[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[39037600] {2, -100, 2}. Sell at 24.05 (39037575). [2, -49.69].
[39093700] {3, -100, 3}. Sell at 24.04 (39093692). [1, -25.65].
[39102100] {3, -100, 3}. Sell at 24.03 (39102100). [0, -1.62].
[39248800] {3, 100, 3}.   Buy at 24.06 (39248800). [1, -25.68].
[39422100] {2, -100, 2}. Sell at 24.08 (39422099). [0, -1.60].
[39591100] {3, 100, 3}.   Buy at 24.08 (39591100). [1, -25.68].
[39641800] {2, 100, 2}.   Buy at 24.09 (39641800). [2, -49.77].
[39641900] {2, 100, 2}.   Buy at 24.10 (39641895). [3, -73.87].
[39658300] {3, 100, 3}.   Buy at 24.11 (39658288). [4, -97.98].
[39744600] {3, 100, 3}.   Buy at 24.11 (39744599). [5, -122.09].
[39745700] {3, 100, 3}.   Buy at 24.12 (39745700). [6, -146.21].
[39746500] {2, -100, 2}. Sell at 24.10 (39746499). [5, -122.11].
[39756000] {3, -100, 3}. Sell at 24.08 (39755990). [4, -98.03].
[39824400] {2, -100, 2}. Sell at 24.08 (39824396). [3, -73.95].
[40129000] {1, -100, 1}. Sell at 24.06 (40129000). [2, -49.89].
[40133900] {3, 100, 3}.   Buy at 24.08 (40133899). [3, -73.97].
[40159400] {2, -100, 2}. Sell at 24.06 (40159400). [2, -49.91].
[40251100] {4, 100, 4}.   Buy at 24.08 (40251087). [3, -73.99].
[40306200] {2, 100, 2}.   Buy at 24.09 (40306200). [4, -98.08].
[40421200] {2, 100, 2}.   Buy at 24.09 (40421200). [5, -122.17].
[40692600] {1, -100, 1}. Sell at 24.08 (40692597). [4, -98.09].
[40895900] {1, -100, 1}. Sell at 24.07 (40895897). [3, -74.02].
[40931400] {3, 100, 3}.   Buy at 24.09 (40931400). [4, -98.11].
[41220200] {1, -100, 1}. Sell at 24.08 (41220200). [3, -74.03].
[41238700] {3, 100, 3}.   Buy at 24.08 (41238700). [4, -98.11].
[41399800] {2, -100, 2}. Sell at 24.07 (41399799). [3, -74.04].
[41758000] {2, -100, 2}. Sell at 24.07 (41758000). [2, -49.97].
[41888900] {1, -100, 1}. Sell at 24.07 (41888893). [1, -25.90].
[42864700] {3, 100, 3}.   Buy at 24.10 (42864686). [2, -50.00].
[43135100] {3, 100, 3}.   Buy at 24.11 (43135076). [3, -74.11].
[43491200] {4, 100, 4}.   Buy at 24.13 (43491200). [4, -98.24].
[43693300] {4, 100, 4}.   Buy at 24.13 (43693300). [5, -122.37].
[43908600] {3, 100, 3}.   Buy at 24.13 (43908596). [6, -146.50].
[44065500] {4, 100, 4}.   Buy at 24.14 (44065500). [7, -170.64].
[44299800] {3, 100, 3}.   Buy at 24.11 (44299784). [8, -194.75].
[44766300] {3, 100, 3}.   Buy at 24.13 (44766299). [9, -218.88].
[44950300] {2, -100, 2}. Sell at 24.13 (44950288). [8, -194.75].
[45134100] {3, 100, 3}.   Buy at 24.16 (45134088). [9, -218.91].
[45382700] {3, 100, 3}.   Buy at 24.18 (45382698). [10, -243.09].
[45384200] {2, 100, 2}.   Buy at 24.19 (45384200). [11, -267.28].
[45384400] {2, -100, 2}. Sell at 24.17 (45384399). [10, -243.11].
[45385200] {3, 100, 3}.   Buy at 24.19 (45385199). [11, -267.30].
[45582000] {2, -100, 2}. Sell at 24.18 (45581999). [10, -243.12].
[46246400] {3, 100, 3}.   Buy at 24.17 (46246369). [11, -267.29].
[46247900] {2, -100, 2}. Sell at 24.15 (46247894). [10, -243.14].
[46347000] {3, 100, 3}.   Buy at 24.18 (46346998). [11, -267.32].
[46388900] {3, 100, 3}.   Buy at 24.18 (46388887). [12, -291.50].
[46560100] {1, -100, 1}. Sell at 24.15 (46560100). [11, -267.35].
[46974600] {3, 100, 3}.   Buy at 24.12 (46974600). [12, -291.47].
[46980700] {2, -100, 2}. Sell at 24.10 (46980696). [11, -267.37].
[47733000] {1, -100, 1}. Sell at 24.09 (47733000). [10, -243.28].
[47952300] {1, -100, 1}. Sell at 24.08 (47952288). [9, -219.20].
[48114300] {1, -100, 1}. Sell at 24.06 (48114298). [8, -195.14].
[48188500] {1, -100, 1}. Sell at 24.05 (48188499). [7, -171.09].
[48189300] {2, 100, 2}.   Buy at 24.06 (48189300). [8, -195.15].
[48190500] {1, -100, 1}. Sell at 24.04 (48190500). [7, -171.11].
[48236400] {1, -100, 1}. Sell at 24.02 (48236400). [6, -147.09].
[48259800] {1, -100, 1}. Sell at 24.01 (48259796). [5, -123.08].
[48302400] {2, -100, 2}. Sell at 24.01 (48302388). [4, -99.07].
[48302600] {2, -100, 2}. Sell at 24.00 (48302596). [3, -75.07].
[48307600] {3, 100, 3}.   Buy at 24.02 (48307580). [4, -99.09].
[48818300] {3, 100, 3}.   Buy at 24.05 (48818289). [5, -123.14].
[48963700] {2, -100, 2}. Sell at 24.05 (48963692). [4, -99.09].
[49301100] {4, 100, 4}.   Buy at 24.07 (49301100). [5, -123.16].
[49432700] {2, -100, 2}. Sell at 24.05 (49432695). [4, -99.11].
[49967000] {3, 100, 3}.   Buy at 24.07 (49966996). [5, -123.18].
[50176300] {1, -100, 1}. Sell at 24.04 (50176292). [4, -99.14].
[50523500] {2, -100, 2}. Sell at 24.03 (50523490). [3, -75.11].
[50534900] {2, 100, 2}.   Buy at 24.05 (50534872). [4, -99.16].
[51222100] {2, -100, 2}. Sell at 24.03 (51222096). [3, -75.13].
[51559000] {2, -100, 2}. Sell at 24.01 (51558996). [2, -51.12].
[51574900] {2, -100, 2}. Sell at 24.01 (51574886). [1, -27.11].
[51757600] {2, -100, 2}. Sell at 23.99 (51757600). [0, -3.12].
[52226700] {4, 100, 4}.   Buy at 24.06 (52226697). [1, -27.18].
[52251300] {3, 100, 3}.   Buy at 24.07 (52251286). [2, -51.25].
[52398400] {2, -100, 2}. Sell at 24.05 (52398398). [1, -27.20].
[52448400] {1, -100, 1}. Sell at 24.04 (52448399). [0, -3.16].
[53019900] {1, -100, 1}. Sell at 24.03 (53019900). [-1, 20.87].
[53623500] {2, 100, 2}.   Buy at 24.05 (53623497). [0, -3.18].
[53900700] {3, 100, 3}.   Buy at 24.08 (53900687). [1, -27.26].
[53973900] {2, -100, 2}. Sell at 24.07 (53973897). [0, -3.19].
[54479000] {3, 100, 3}.   Buy at 24.11 (54478998). [1, -27.30].
[54638100] {1, -100, 1}. Sell at 24.12 (54638100). [0, -3.18].
[54681500] {2, -100, 2}. Sell at 24.12 (54681499). [-1, 20.94].
[54763700] {2, -100, 2}. Sell at 24.13 (54763700). [-2, 45.07].
[54788300] {2, -100, 2}. Sell at 24.12 (54788297). [-3, 69.19].
[54806600] {4, 100, 4}.   Buy at 24.14 (54806600). [-2, 45.05].
[55126900] {2, -100, 2}. Sell at 24.10 (55126887). [-3, 69.15].
[55167400] {3, 100, 3}.   Buy at 24.11 (55167400). [-2, 45.04].
[55262000] {2, -100, 2}. Sell at 24.10 (55261996). [-3, 69.14].
[55347600] {3, 100, 3}.   Buy at 24.12 (55347599). [-2, 45.02].
[55523100] {4, 100, 4}.   Buy at 24.13 (55523099). [-1, 20.89].
[55652500] {3, 100, 3}.   Buy at 24.14 (55652490). [0, -3.25].
[55683600] {3, -100, 3}. Sell at 24.12 (55683600). [-1, 20.87].
[55726700] {3, 100, 3}.   Buy at 24.13 (55726693). [0, -3.26].
[55987500] {4, 100, 4}.   Buy at 24.15 (55987499). [1, -27.41].
[56217300] {2, -100, 2}. Sell at 24.17 (56217290). [0, -3.24].
[56278500] {3, 100, 3}.   Buy at 24.19 (56278459). [1, -27.43].
[56359800] {2, -100, 2}. Sell at 24.17 (56359774). [0, -3.26].
[56513200] {4, 100, 4}.   Buy at 24.19 (56513190). [1, -27.45].
[56611000] {2, -100, 2}. Sell at 24.17 (56610992). [0, -3.28].
[56755500] {3, 100, 3}.   Buy at 24.19 (56755499). [1, -27.47].
[57122200] {1, -100, 1}. Sell at 24.18 (57122181). [0, -3.29].
[57600000] Final cash: -3.29.
[57600000] Normalized Final cash: -0.14.
