[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[34678958] {2, -100, 2}. MO buy arrived. Sell at 110.30 (34678958). [12, -1326.27].
[34747683] {2, 0, 1}. MO buy arrived. Sell at 110.39 (34747683). [11, -1215.88].
[34791685] {3, -700, 2}. MO sell arrived. Buy at 110.46 (34791685). [12, -1326.34].
[34791686] {3, -700, 2}. MO sell arrived. Buy at 110.45 (34791686). [13, -1436.79].
[34791689] {3, -700, 2}. MO sell arrived. Buy at 110.44 (34791689). [14, -1547.23].
[34801174] {2, 0, 2}. MO buy arrived. Sell at 110.38 (34801174). [13, -1436.85].
[34811876] {3, 200, 2}. MO buy arrived. Sell at 110.44 (34811876). [12, -1326.41].
[34833820] {3, 0, 3}. MO sell arrived. Buy at 110.53 (34833820). [13, -1436.94].
[34833822] {3, 0, 3}. MO sell arrived. Buy at 110.52 (34833822). [14, -1547.46].
[34833823] {3, 0, 3}. MO sell arrived. Buy at 110.50 (34833823). [15, -1657.96].
[34833823] {3, 0, 3}. MO sell arrived. Buy at 110.50 (34833823). [16, -1768.46].
[34833861] {3, 0, 3}. MO sell arrived. Buy at 110.49 (34833861). [17, -1878.95].
[34843135] {2, 400, 2}. MO buy arrived. Sell at 110.47 (34843135). [16, -1768.48].
[34852960] {2, 0, 2}. MO buy arrived. Sell at 110.48 (34852960). [15, -1658.00].
[34852960] {2, 0, 2}. MO buy arrived. Sell at 110.48 (34852960). [14, -1547.52].
[34853617] {2, 0, 2}. MO buy arrived. Sell at 110.48 (34853617). [13, -1437.04].
[34861064] {2, 0, 2}. MO buy arrived. Sell at 110.49 (34861064). [12, -1326.55].
[34874502] {2, 0, 2}. MO buy arrived. Sell at 110.49 (34874502). [11, -1216.06].
[34874503] {2, 0, 2}. MO buy arrived. Sell at 110.49 (34874503). [10, -1105.57].
[34877700] {3, 0, 3}. MO sell arrived. Buy at 110.55 (34877700). [11, -1216.12].
[34932356] {1, 0, 1}. MO sell arrived. Buy at 110.56 (34932356). [12, -1326.68].
[34932366] {1, 0, 1}. MO sell arrived. Buy at 110.55 (34932366). [13, -1437.23].
[34935227] {2, 0, 2}. MO sell arrived. Buy at 110.54 (34935227). [14, -1547.77].
[34935228] {2, 0, 2}. MO sell arrived. Buy at 110.54 (34935228). [15, -1658.31].
[34940209] {1, 0, 2}. MO sell arrived. Buy at 110.54 (34940209). [16, -1768.85].
[34969850] {1, 0, 1}. MO sell arrived. Buy at 110.55 (34969850). [17, -1879.40].
[34979370] {3, 0, 3}. MO buy arrived. Sell at 110.53 (34979370). [16, -1768.87].
[34993003] {3, 0, 3}. MO sell arrived. Buy at 110.55 (34993003). [17, -1879.42].
[34993003] {3, 0, 3}. MO sell arrived. Buy at 110.55 (34993003). [18, -1989.97].
[34997422] {2, 0, 1}. MO buy arrived. Sell at 110.53 (34997422). [17, -1879.44].
[35001657] {1, 0, 1}. MO sell arrived. Buy at 110.54 (35001657). [18, -1989.98].
[35035549] {1, 0, 1}. MO buy arrived. Sell at 110.52 (35035549). [17, -1879.46].
[35061697] {2, 100, 2}. MO buy arrived. Sell at 110.55 (35061697). [16, -1768.91].
[35061699] {2, 100, 2}. MO buy arrived. Sell at 110.55 (35061699). [15, -1658.36].
[35062375] {2, -200, 1}. MO sell arrived. Buy at 110.56 (35062375). [16, -1768.92].
[35062376] {2, -200, 1}. MO sell arrived. Buy at 110.56 (35062376). [17, -1879.48].
[35062388] {2, -200, 1}. MO sell arrived. Buy at 110.54 (35062388). [18, -1990.02].
[35062432] {2, -200, 1}. MO sell arrived. Buy at 110.54 (35062432). [19, -2100.56].
[35065131] {3, 0, 3}. MO buy arrived. Sell at 110.52 (35065131). [18, -1990.04].
[35070267] {2, 0, 2}. MO buy arrived. Sell at 110.50 (35070267). [17, -1879.54].
[35090787] {1, 200, 1}. MO buy arrived. Sell at 110.52 (35090787). [16, -1769.02].
[35100925] {2, 100, 2}. MO buy arrived. Sell at 110.54 (35100925). [15, -1658.48].
[35100927] {2, 100, 2}. MO buy arrived. Sell at 110.54 (35100927). [14, -1547.94].
[35108754] {1, 100, 2}. MO buy arrived. Sell at 110.54 (35108754). [13, -1437.40].
[35114989] {2, 0, 2}. MO buy arrived. Sell at 110.54 (35114989). [12, -1326.86].
[35114990] {2, 0, 2}. MO buy arrived. Sell at 110.54 (35114990). [11, -1216.32].
[35120288] {2, 0, 3}. MO buy arrived. Sell at 110.54 (35120288). [10, -1105.78].
[35120510] {3, 0, 2}. MO buy arrived. Sell at 110.54 (35120510). [9, -995.24].
[35124229] {2, 0, 2}. MO sell arrived. Buy at 110.54 (35124229). [10, -1105.78].
[35124233] {2, 0, 2}. MO buy arrived. Sell at 110.51 (35124233). [9, -995.27].
[35124677] {2, -300, 2}. MO sell arrived. Buy at 110.52 (35124677). [10, -1105.79].
[35124678] {2, -300, 2}. MO sell arrived. Buy at 110.51 (35124678). [11, -1216.30].
[35124837] {2, -300, 2}. MO sell arrived. Buy at 110.51 (35124837). [12, -1326.81].
[35124837] {2, -300, 2}. MO buy arrived. Sell at 110.48 (35124837). [11, -1216.33].
[35134899] {1, 0, 2}. MO buy arrived. Sell at 110.44 (35134899). [10, -1105.89].
[35137506] {2, 100, 2}. MO buy arrived. Sell at 110.45 (35137506). [9, -995.44].
[35137674] {2, 100, 2}. MO sell arrived. Buy at 110.45 (35137674). [10, -1105.89].
[35144054] {3, 0, 3}. MO buy arrived. Sell at 110.45 (35144054). [9, -995.44].
