[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[50176800] {2, -100, 2}. Sell at 33.89 (50176792). [11, -375.29].
[50211600] {3, 100, 3}.   Buy at 33.90 (50211596). [12, -409.19].
[50278000] {2, -100, 2}. Sell at 33.88 (50278000). [11, -375.31].
[50294000] {2, 100, 2}.   Buy at 33.89 (50293945). [12, -409.20].
[50332400] {3, 100, 3}.   Buy at 33.90 (50332368). [13, -443.10].
[50335600] {3, -100, 3}. Sell at 33.89 (50335481). [12, -409.21].
[50399200] {1, -100, 1}. Sell at 33.87 (50399200). [11, -375.34].
[50427600] {3, 100, 3}.   Buy at 33.88 (50427532). [12, -409.22].
[50881200] {2, 100, 2}.   Buy at 33.87 (50881153). [13, -443.09].
[51007600] {2, 100, 2}.   Buy at 33.88 (51007548). [14, -476.97].
[51212800] {2, -100, 2}. Sell at 33.88 (51212726). [13, -443.09].
[51436400] {1, -100, 1}. Sell at 33.86 (51436351). [12, -409.23].
[51696400] {1, -100, 1}. Sell at 33.85 (51696357). [11, -375.38].
[51725200] {1, -100, 1}. Sell at 33.84 (51725186). [10, -341.54].
[51726000] {1, -100, 1}. Sell at 33.83 (51725990). [9, -307.71].
[51742800] {1, 100, 1}.   Buy at 33.84 (51742799). [10, -341.55].
[51821200] {2, -100, 2}. Sell at 33.84 (51821195). [9, -307.71].
[51859200] {3, 100, 3}.   Buy at 33.85 (51859192). [10, -341.56].
[52054400] {3, 100, 3}.   Buy at 33.85 (52054391). [11, -375.41].
[52227600] {3, 100, 3}.   Buy at 33.88 (52227600). [12, -409.29].
[52264000] {3, 100, 3}.   Buy at 33.89 (52263991). [13, -443.18].
[52476800] {2, -100, 2}. Sell at 33.90 (52476799). [12, -409.28].
[52488000] {3, 100, 3}.   Buy at 33.90 (52487998). [13, -443.18].
[52532800] {3, -100, 3}. Sell at 33.88 (52532752). [12, -409.30].
[52664800] {1, -100, 1}. Sell at 33.87 (52664799). [11, -375.43].
[52804800] {3, 100, 3}.   Buy at 33.89 (52804771). [12, -409.32].
[52842400] {3, 100, 3}.   Buy at 33.91 (52842368). [13, -443.23].
[53105600] {1, -100, 1}. Sell at 33.84 (53105588). [12, -409.39].
[53148800] {3, 100, 3}.   Buy at 33.86 (53148789). [13, -443.25].
[53312000] {3, -100, 3}. Sell at 33.87 (53311981). [12, -409.38].
[53325600] {2, -100, 2}. Sell at 33.88 (53325569). [11, -375.50].
[53338000] {2, 100, 2}.   Buy at 33.90 (53337994). [12, -409.40].
[53364800] {3, -100, 3}. Sell at 33.89 (53364784). [11, -375.51].
[53662800] {3, 100, 3}.   Buy at 33.90 (53662740). [12, -409.41].
[53823200] {1, -100, 1}. Sell at 33.88 (53823180). [11, -375.53].
[53826800] {1, -100, 1}. Sell at 33.87 (53826785). [10, -341.66].
[53844000] {3, 100, 3}.   Buy at 33.87 (53843999). [11, -375.53].
[53847200] {3, 100, 3}.   Buy at 33.88 (53847125). [12, -409.41].
[53856000] {2, -100, 2}. Sell at 33.88 (53855964). [11, -375.53].
[53862000] {2, 100, 2}.   Buy at 33.89 (53861997). [12, -409.42].
[53974000] {1, -100, 1}. Sell at 33.89 (53973996). [11, -375.53].
[54123600] {2, -100, 2}. Sell at 33.88 (54123598). [10, -341.65].
[54148800] {4, 100, 4}.   Buy at 33.88 (54148770). [11, -375.53].
[54290800] {4, -100, 4}. Sell at 33.87 (54290774). [10, -341.66].
[54313600] {4, 100, 4}.   Buy at 33.89 (54313575). [11, -375.55].
[54359600] {3, -100, 3}. Sell at 33.91 (54359588). [10, -341.64].
[54360400] {3, -100, 3}. Sell at 33.90 (54360375). [9, -307.74].
[54396800] {1, -100, 1}. Sell at 33.88 (54396790). [8, -273.86].
[54429200] {2, 100, 2}.   Buy at 33.89 (54429177). [9, -307.75].
