[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[34342400] {3, 300, 3}.   Buy at 440.25 (34342389). [58, -25500.56].
[34343100] {2, -400, 2}. Sell at 440.19 (34343097). [57, -25060.37].
[34343800] {2, 300, 2}.   Buy at 440.29 (34343788). [58, -25500.66].
[34344100] {2, -600, 2}. Sell at 440.16 (34344083). [57, -25060.50].
[34344200] {2, -100, 2}. Sell at 440.15 (34344197). [56, -24620.35].
[34344700] {2, -1300, 2}. Sell at 440.02 (34344699). [55, -24180.33].
[34344800] {2, 1000, 2}.   Buy at 440.27 (34344765). [56, -24620.60].
[34345000] {2, -1500, 2}. Sell at 439.97 (34344996). [55, -24180.63].
[34345400] {2, -300, 2}. Sell at 439.85 (34345373). [54, -23740.78].
[34346900] {3, 100, 3}.   Buy at 439.96 (34346880). [55, -24180.74].
[34347900] {2, 700, 2}.   Buy at 440.20 (34347898). [56, -24620.94].
[34348000] {2, 100, 2}.   Buy at 440.19 (34347930). [57, -25061.13].
[34349500] {2, 100, 2}.   Buy at 440.10 (34349486). [58, -25501.23].
[34349600] {2, -1300, 2}. Sell at 439.88 (34349588). [57, -25061.35].
[34349700] {2, 300, 2}.   Buy at 440.07 (34349686). [58, -25501.42].
[34349900] {1, 200, 1}.   Buy at 440.08 (34349868). [59, -25941.50].
[34350400] {3, 200, 3}.   Buy at 440.22 (34350383). [60, -26381.72].
