[timestamp] {imbalance_prev, dS_prev, imbalance_curr}. Buy/Sell price (timestamp). [Asset, Cash]
[36921000] {2, -100, 2}. Sell at 110.48 (36920975). [58, -6413.90].
[36923000] {2, -100, 2}. Sell at 110.48 (36922996). [57, -6303.42].
[36924000] {2, 100, 2}.   Buy at 110.51 (36923939). [58, -6413.93].
[36930000] {1, -100, 1}. Sell at 110.48 (36929958). [57, -6303.45].
[36943000] {2, -200, 2}. Sell at 110.48 (36942966). [56, -6192.97].
[36946000] {2, 100, 2}.   Buy at 110.50 (36945971). [57, -6303.47].
[36947000] {2, -100, 2}. Sell at 110.48 (36946995). [56, -6192.99].
[36965000] {2, -100, 2}. Sell at 110.49 (36964952). [55, -6082.50].
[36981000] {1, -100, 1}. Sell at 110.48 (36980875). [54, -5972.02].
[36985000] {2, 100, 2}.   Buy at 110.50 (36984930). [55, -6082.52].
[37005000] {2, 100, 2}.   Buy at 110.51 (37004963). [56, -6193.03].
[37025000] {2, 100, 2}.   Buy at 110.51 (37024927). [57, -6303.54].
[37026000] {2, -100, 2}. Sell at 110.49 (37025896). [56, -6193.05].
[37051000] {3, 100, 3}.   Buy at 110.52 (37050875). [57, -6303.57].
[37138000] {1, 100, 1}.   Buy at 110.52 (37137920). [58, -6414.09].
[37153000] {3, -100, 3}. Sell at 110.49 (37152973). [57, -6303.60].
[37175000] {3, 100, 3}.   Buy at 110.52 (37174915). [58, -6414.12].
[37181000] {2, -100, 2}. Sell at 110.50 (37180939). [57, -6303.62].
[37234000] {2, -100, 2}. Sell at 110.50 (37233991). [56, -6193.12].
[37239000] {2, -200, 2}. Sell at 110.47 (37238988). [55, -6082.65].
[37252000] {2, -100, 2}. Sell at 110.48 (37251939). [54, -5972.17].
[37263000] {2, 100, 2}.   Buy at 110.51 (37262966). [55, -6082.68].
[37265000] {3, -200, 3}. Sell at 110.48 (37264996). [54, -5972.20].
[37266000] {3, -200, 3}. Sell at 110.46 (37265948). [53, -5861.74].
[37271000] {3, 100, 3}.   Buy at 110.50 (37270947). [54, -5972.24].
[37278000] {3, 200, 3}.   Buy at 110.51 (37277966). [55, -6082.75].
